STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,REPORTTPYE,HOURLYSKYCONDITIONS,HOURLYVISIBILITY,HOURLYPRSENTWEATHERTYPE,HOURLYDRYBULBTEMPF,HOURLYDRYBULBTEMPC,HOURLYWETBULBTEMPF,HOURLYWETBULBTEMPC,HOURLYDewPointTempF,HOURLYDewPointTempC,HOURLYRelativeHumidity,HOURLYWindSpeed,HOURLYWindDirection,HOURLYWindGustSpeed,HOURLYStationPressure,HOURLYPressureTendency,HOURLYPressureChange,HOURLYSeaLevelPressure,HOURLYPrecip,HOURLYAltimeterSetting,DAILYMaximumDryBulbTemp,DAILYMinimumDryBulbTemp,DAILYAverageDryBulbTemp,DAILYDeptFromNormalAverageTemp,DAILYAverageRelativeHumidity,DAILYAverageDewPointTemp,DAILYAverageWetBulbTemp,DAILYHeatingDegreeDays,DAILYCoolingDegreeDays,DAILYSunrise,DAILYSunset,DAILYWeather,DAILYPrecip,DAILYSnowfall,DAILYSnowDepth,DAILYAverageStationPressure,DAILYAverageSeaLevelPressure,DAILYAverageWindSpeed,DAILYPeakWindSpeed,PeakWindDirection,DAILYSustainedWindSpeed,DAILYSustainedWindDirection,MonthlyMaximumTemp,MonthlyMinimumTemp,MonthlyMeanTemp,MonthlyAverageRH,MonthlyDewpointTemp,MonthlyWetBulbTemp,MonthlyAvgHeatingDegreeDays,MonthlyAvgCoolingDegreeDays,MonthlyStationPressure,MonthlySeaLevelPressure,MonthlyAverageWindSpeed,MonthlyTotalSnowfall,MonthlyDeptFromNormalMaximumTemp,MonthlyDeptFromNormalMinimumTemp,MonthlyDeptFromNormalAverageTemp,MonthlyDeptFromNormalPrecip,MonthlyTotalLiquidPrecip,MonthlyGreatestPrecip,MonthlyGreatestPrecipDate,MonthlyGreatestSnowfall,MonthlyGreatestSnowfallDate,MonthlyGreatestSnowDepth,MonthlyGreatestSnowDepthDate,MonthlyDaysWithGT90Temp,MonthlyDaysWithLT32Temp,MonthlyDaysWithGT32Temp,MonthlyDaysWithLT0Temp,MonthlyDaysWithGT001Precip,MonthlyDaysWithGT010Precip,MonthlyDaysWithGT1Snow,MonthlyMaxSeaLevelPressureValue,MonthlyMaxSeaLevelPressureDate,MonthlyMaxSeaLevelPressureTime,MonthlyMinSeaLevelPressureValue,MonthlyMinSeaLevelPressureDate,MonthlyMinSeaLevelPressureTime,MonthlyTotalHeatingDegreeDays,MonthlyTotalCoolingDegreeDays,MonthlyDeptFromNormalHeatingDD,MonthlyDeptFromNormalCoolingDD,MonthlyTotalSeasonToDateHeatingDD,MonthlyTotalSeasonToDateCoolingDD
WBAN:14927,ST PAUL DOWNTOWN AIRPORT MN US,213.4,44.93194,-93.05556,2017-12-16 01:53,FM-15,OVC:08 60,10.00,,30,-1.1,29,-1.7,27,-2.8,88,8,120,,28.92,,,29.70,0.00,29.68,,,,,,,,,,0744,1632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14927,ST PAUL DOWNTOWN AIRPORT MN US,213.4,44.93194,-93.05556,2017-12-16 02:53,FM-15,FEW:02 120,10.00,,29,-1.7,28,-2.3,26,-3.3,89,6,090,,28.94,3,,29.71,0.00,29.69,,,,,,,,,,0744,1632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14927,ST PAUL DOWNTOWN AIRPORT MN US,213.4,44.93194,-93.05556,2017-12-16 03:53,FM-15,FEW:02 70,10.00,,27,-2.8,26,-3.2,25,-3.9,92,5,050,,28.95,,,29.73,0.00,29.71,,,,,,,,,,0744,1632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14927,ST PAUL DOWNTOWN AIRPORT MN US,213.4,44.93194,-93.05556,2017-12-16 04:53,FM-15,BKN:07 65,10.00,,27,-2.8,26,-3.4,24,-4.4,89,3,080,,28.95,,,29.73,0.00,29.71,,,,,,,,,,0744,1632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14927,ST PAUL DOWNTOWN AIRPORT MN US,213.4,44.93194,-93.05556,2017-12-16 05:53,FM-15,CLR:00,8.00,,25,-3.9,24,-4.3,23,-5.0,92,3,090,,28.98,3,,29.76,0.00,29.73,,,,,,,,,,0744,1632,,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14927,ST PAUL DOWNTOWN AIRPORT MN US,213.4,44.93194,-93.05556,2017-12-16 06:26,FM-16,FEW:02 9,8.00,,25,-3.9,24,-4.3,23,-5.0,92,3,VRB,,29.01,,,,,29.77,,,,,,,,,,0744,1632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14927,ST PAUL DOWNTOWN AIRPORT MN US,213.4,44.93194,-93.05556,2017-12-16 06:51,FM-16,BKN:07 9,8.00,,25,-4.0,24,-4.6,21,-6.0,86,0,000,,29.01,,,,,29.77,,,,,,,,,,0744,1632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14927,ST PAUL DOWNTOWN AIRPORT MN US,213.4,44.93194,-93.05556,2017-12-16 06:53,FM-15,BKN:07 9,8.00,,24,-4.4,23,-4.8,22,-5.6,91,0,000,,29.01,,,29.80,0.00,29.77,,,,,,,,,,0744,1632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14927,ST PAUL DOWNTOWN AIRPORT MN US,213.4,44.93194,-93.05556,2017-12-16 07:53,FM-15,OVC:08 8,7.00,,25,-3.9,24,-4.3,23,-5.0,92,5,080,,29.05,,,29.84,0.00,29.81,,,,,,,,,,0744,1632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14927,ST PAUL DOWNTOWN AIRPORT MN US,213.4,44.93194,-93.05556,2017-12-16 08:53,FM-15,OVC:08 8,6.00,BR:1 ||,25,-3.9,24,-4.3,23,-5.0,92,6,070,,29.06,1,,29.85,0.00,29.82,,,,,,,,,,0744,1632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14927,ST PAUL DOWNTOWN AIRPORT MN US,213.4,44.93194,-93.05556,2017-12-16 09:53,FM-15,OVC:08 10,7.00,,27,-2.8,26,-3.4,24,-4.4,89,7,060,,29.10,,,29.89,0.00,29.86,,,,,,,,,,0744,1632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14927,ST PAUL DOWNTOWN AIRPORT MN US,213.4,44.93194,-93.05556,2017-12-16 10:53,FM-15,OVC:08 11,8.00,,27,-2.8,26,-3.5,23,-5.0,85,8,080,,29.12,,,29.91,0.00,29.88,,,,,,,,,,0744,1632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14927,ST PAUL DOWNTOWN AIRPORT MN US,213.4,44.93194,-93.05556,2017-12-16 11:53,FM-15,OVC:08 13,8.00,,28,-2.2,26,-3.2,23,-5.0,81,6,060,,29.15,1,,29.93,0.00,29.91,,,,,,,,,,0744,1632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14927,ST PAUL DOWNTOWN AIRPORT MN US,213.4,44.93194,-93.05556,2017-12-16 12:53,FM-15,OVC:08 14,8.00,,28,-2.2,26,-3.2,23,-5.0,81,5,080,,29.15,,,29.94,0.00,29.91,,,,,,,,,,0744,1632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14927,ST PAUL DOWNTOWN AIRPORT MN US,213.4,44.93194,-93.05556,2017-12-16 13:32,FM-16,OVC:08 15,9.00,,29,-1.7,27,-2.8,23,-5.0,78,6,050,,29.16,,,,,29.92,,,,,,,,,,0744,1632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14927,ST PAUL DOWNTOWN AIRPORT MN US,213.4,44.93194,-93.05556,2017-12-16 13:53,FM-15,OVC:08 15,9.00,,29,-1.7,27,-2.6,24,-4.4,82,0,000,,29.17,,,29.95,0.00,29.93,,,,,,,,,,0744,1632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14927,ST PAUL DOWNTOWN AIRPORT MN US,213.4,44.93194,-93.05556,2017-12-16 14:53,FM-15,OVC:08 19,10.00,,29,-1.7,27,-3.0,22,-5.6,75,5,050,,29.20,3,,29.99,0.00,29.96,,,,,,,,,,0744,1632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14927,ST PAUL DOWNTOWN AIRPORT MN US,213.4,44.93194,-93.05556,2017-12-16 15:53,FM-15,OVC:08 20,10.00,,28,-2.2,26,-3.5,21,-6.1,75,7,090,,29.25,,,30.03,0.00,30.01,,,,,,,,,,0744,1632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14927,ST PAUL DOWNTOWN AIRPORT MN US,213.4,44.93194,-93.05556,2017-12-16 16:53,FM-15,OVC:08 18,10.00,,28,-2.2,26,-3.5,21,-6.1,75,7,050,,29.26,,,30.04,0.00,30.02,,,,,,,,,,0744,1632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14927,ST PAUL DOWNTOWN AIRPORT MN US,213.4,44.93194,-93.05556,2017-12-16 17:53,FM-15,OVC:08 17,10.00,,27,-2.8,24,-4.2,19,-7.2,72,6,060,,29.29,1,,30.07,0.00,30.05,,,,,,,,,,0744,1632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14927,ST PAUL DOWNTOWN AIRPORT MN US,213.4,44.93194,-93.05556,2017-12-16 18:49,FM-16,SCT:04 20,10.00,,25,-4.0,23,-5.1,18,-8.0,74,3,060,,29.32,,,,,30.08,,,,,,,,,,0745,1632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14927,ST PAUL DOWNTOWN AIRPORT MN US,213.4,44.93194,-93.05556,2017-12-16 18:53,FM-15,SCT:04 20,10.00,,26,-3.3,23,-4.8,18,-7.8,71,3,070,,29.32,,,30.10,0.00,30.08,,,,,,,,,,0745,1632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14927,ST PAUL DOWNTOWN AIRPORT MN US,213.4,44.93194,-93.05556,2017-12-16 19:00,FM-16,BKN:07 20,10.00,,25,-3.9,23,-5.1,18,-7.8,75,3,070,,29.32,,,,,30.08,,,,,,,,,,0745,1632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14927,ST PAUL DOWNTOWN AIRPORT MN US,213.4,44.93194,-93.05556,2017-12-16 19:17,FM-16,SCT:04 21,10.00,,25,-3.9,23,-5.1,18,-7.8,75,5,050,,29.32,,,,,30.08,,,,,,,,,,0745,1632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14927,ST PAUL DOWNTOWN AIRPORT MN US,213.4,44.93194,-93.05556,2017-12-16 19:25,FM-16,BKN:07 21,10.00,,25,-3.9,23,-5.1,18,-7.8,75,5,050,,29.33,,,,,30.09,,,,,,,,,,0745,1632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14927,ST PAUL DOWNTOWN AIRPORT MN US,213.4,44.93194,-93.05556,2017-12-16 19:53,FM-15,BKN:07 22,10.00,,25,-3.9,23,-5.1,18,-7.8,75,5,060,,29.34,,,30.13,0.00,30.10,,,,,,,,,,0745,1632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14927,ST PAUL DOWNTOWN AIRPORT MN US,213.4,44.93194,-93.05556,2017-12-16 20:53,FM-15,BKN:07 22,10.00,,25,-3.9,23,-5.3,17,-8.3,72,5,100,,29.36,3,,30.14,0.00,30.12,,,,,,,,,,0745,1632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14927,ST PAUL DOWNTOWN AIRPORT MN US,213.4,44.93194,-93.05556,2017-12-16 21:07,FM-16,SCT:04 22,10.00,,25,-3.9,23,-5.1,18,-7.8,75,6,100,,29.35,,,,,30.11,,,,,,,,,,0745,1632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14927,ST PAUL DOWNTOWN AIRPORT MN US,213.4,44.93194,-93.05556,2017-12-16 21:53,FM-15,CLR:00,10.00,,24,-4.4,22,-5.6,17,-8.3,75,3,060,,29.37,,,30.16,0.00,30.13,,,,,,,,,,0745,1632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14927,ST PAUL DOWNTOWN AIRPORT MN US,213.4,44.93194,-93.05556,2017-12-16 22:53,FM-15,CLR:00,10.00,,23,-5.0,21,-6.0,17,-8.3,78,5,070,,29.38,,,30.17,0.00,30.14,,,,,,,,,,0745,1632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14927,ST PAUL DOWNTOWN AIRPORT MN US,213.4,44.93194,-93.05556,2017-12-16 23:53,FM-15,BKN:07 120,10.00,,22,-5.6,20,-6.6,16,-8.9,78,6,040,,29.35,8,,30.14,0.00,30.11,30,22,26,5.9,,,,39,0,0745,1632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14927,ST PAUL DOWNTOWN AIRPORT MN US,213.4,44.93194,-93.05556,2017-12-16 23:59,SOD,,,,,,,,,,,,,,,,,,,,30,22,26,5.9,,,,39,0,0745,1632,BR:13,0.00,,,29.19,,4.8,12,070,9,040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14927,ST PAUL DOWNTOWN AIRPORT MN US,213.4,44.93194,-93.05556,2017-12-17 00:53,FM-15,FEW:02 120,10.00,,21,-6.1,20,-6.9,16,-8.9,81,5,110,,29.35,,,30.14,0.00,30.11,,,,,,,,,,0745,1632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14927,ST PAUL DOWNTOWN AIRPORT MN US,213.4,44.93194,-93.05556,2017-12-17 01:53,FM-15,CLR:00,10.00,,21,-6.1,20,-6.9,16,-8.9,81,3,080,,29.36,,,30.15,0.00,30.12,,,,,,,,,,0745,1632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14927,ST PAUL DOWNTOWN AIRPORT MN US,213.4,44.93194,-93.05556,2017-12-17 02:53,FM-15,FEW:02 110,10.00,,20,-6.7,19,-7.3,16,-8.9,85,0,000,,29.37,3,,30.16,0.00,30.13,,,,,,,,,,0745,1632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14927,ST PAUL DOWNTOWN AIRPORT MN US,213.4,44.93194,-93.05556,2017-12-17 03:35,FM-16,FEW:02 8,10.00,,20,-6.7,19,-7.2,17,-8.3,89,5,060,,29.36,,,,,30.12,,,,,,,,,,0745,1632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14927,ST PAUL DOWNTOWN AIRPORT MN US,213.4,44.93194,-93.05556,2017-12-17 03:49,FM-16,BKN:07 8,10.00,,19,-7.0,19,-7.4,18,-8.0,93,5,050,,29.37,,,,,30.13,,,,,,,,,,0745,1632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14927,ST PAUL DOWNTOWN AIRPORT MN US,213.4,44.93194,-93.05556,2017-12-17 03:53,FM-15,BKN:07 8,9.00,,20,-6.7,19,-7.2,17,-8.3,89,5,060,,29.37,,,30.16,0.00,30.13,,,,,,,,,,0745,1632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14927,ST PAUL DOWNTOWN AIRPORT MN US,213.4,44.93194,-93.05556,2017-12-17 04:53,FM-15,OVC:08 7,6.00,BR:1 ||,21,-6.1,20,-6.5,19,-7.2,92,3,080,,29.35,,,30.14,0.00,30.11,,,,,,,,,,0745,1632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14927,ST PAUL DOWNTOWN AIRPORT MN US,213.4,44.93194,-93.05556,2017-12-17 05:53,FM-15,OVC:08 5,4.00,BR:1 ||,22,-5.6,22,-5.7,21,-6.1,96,0,000,,29.36,5,,30.15,0.00,30.12,,,,,,,,,,0745,1632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14927,ST PAUL DOWNTOWN AIRPORT MN US,213.4,44.93194,-93.05556,2017-12-17 06:53,FM-15,OVC:08 6,4.00,BR:1 ||,22,-5.6,22,-5.7,21,-6.1,96,0,000,,29.36,,,30.15,0.00,30.12,,,,,,,,,,0745,1632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14927,ST PAUL DOWNTOWN AIRPORT MN US,213.4,44.93194,-93.05556,2017-12-17 07:53,FM-15,OVC:08 6,3.00,BR:1 ||,23,-5.0,23,-5.2,22,-5.6,96,0,000,,29.35,,,30.14,0.00,30.11,,,,,,,,,,0745,1632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14927,ST PAUL DOWNTOWN AIRPORT MN US,213.4,44.93194,-93.05556,2017-12-17 08:53,FM-15,OVC:08 6,3.00,BR:1 ||,24,-4.4,23,-4.8,22,-5.6,91,3,300,,29.35,5,,30.14,0.00,30.11,,,,,,,,,,0745,1632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14927,ST PAUL DOWNTOWN AIRPORT MN US,213.4,44.93194,-93.05556,2017-12-17 09:39,FM-16,OVC:08 5,2.50,BR:1 ||,24,-4.4,24,-4.6,23,-5.0,96,0,000,,29.34,,,,,30.10,,,,,,,,,,0745,1632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14927,ST PAUL DOWNTOWN AIRPORT MN US,213.4,44.93194,-93.05556,2017-12-17 09:53,FM-15,OVC:08 5,2.50,BR:1 ||,24,-4.4,24,-4.4,24,-4.4,100,3,120,,29.35,,,30.14,0.00,30.11,,,,,,,,,,0745,1632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14927,ST PAUL DOWNTOWN AIRPORT MN US,213.4,44.93194,-93.05556,2017-12-17 10:53,FM-15,OVC:08 7,2.50,BR:1 ||,26,-3.3,25,-3.7,24,-4.4,92,3,160,,29.34,,,30.13,0.00,30.10,,,,,,,,,,0745,1632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14927,ST PAUL DOWNTOWN AIRPORT MN US,213.4,44.93194,-93.05556,2017-12-17 11:00,FM-16,OVC:08 7,4.00,BR:1 ||,26,-3.3,25,-3.9,23,-5.0,88,0,000,,29.33,,,,,30.09,,,,,,,,,,0745,1632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14927,ST PAUL DOWNTOWN AIRPORT MN US,213.4,44.93194,-93.05556,2017-12-17 11:53,FM-15,OVC:08 9,5.00,BR:1 ||,26,-3.3,25,-3.7,24,-4.4,92,0,000,,29.31,8,,30.09,0.00,30.07,,,,,,,,,,0745,1632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14927,ST PAUL DOWNTOWN AIRPORT MN US,213.4,44.93194,-93.05556,2017-12-17 12:53,FM-15,OVC:08 9,5.00,BR:1 ||,27,-2.8,26,-3.4,24,-4.4,89,5,160,,29.30,,,30.09,0.00,30.06,,,,,,,,,,0745,1632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14927,ST PAUL DOWNTOWN AIRPORT MN US,213.4,44.93194,-93.05556,2017-12-17 13:39,FM-16,OVC:08 10,5.00,BR:1 ||,27,-2.8,26,-3.4,24,-4.4,89,0,000,,29.28,,,,,30.04,,,,,,,,,,0745,1632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14927,ST PAUL DOWNTOWN AIRPORT MN US,213.4,44.93194,-93.05556,2017-12-17 13:53,FM-15,OVC:08 10,5.00,BR:1 ||,28,-2.2,27,-3.0,24,-4.4,85,6,160,,29.27,,,30.06,0.00,30.03,,,,,,,,,,0745,1632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14927,ST PAUL DOWNTOWN AIRPORT MN US,213.4,44.93194,-93.05556,2017-12-17 14:53,FM-15,OVC:08 11,5.00,BR:1 ||,28,-2.2,27,-3.0,24,-4.4,85,0,000,,29.26,7,,30.04,0.00,30.02,,,,,,,,,,0745,1632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14927,ST PAUL DOWNTOWN AIRPORT MN US,213.4,44.93194,-93.05556,2017-12-17 15:53,FM-15,OVC:08 12,4.00,BR:1 ||,28,-2.2,27,-3.0,24,-4.4,85,0,000,,29.23,,,30.02,0.00,29.99,,,,,,,,,,0745,1632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14927,ST PAUL DOWNTOWN AIRPORT MN US,213.4,44.93194,-93.05556,2017-12-17 16:53,FM-15,OVC:08 11,5.00,BR:1 ||,28,-2.2,27,-3.0,24,-4.4,85,0,000,,29.22,,,30.01,0.00,29.98,,,,,,,,,,0745,1632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14927,ST PAUL DOWNTOWN AIRPORT MN US,213.4,44.93194,-93.05556,2017-12-17 17:53,FM-15,OVC:08 13,5.00,BR:1 ||,27,-2.8,26,-3.4,24,-4.4,89,5,170,,29.23,5,,30.02,0.00,29.99,,,,,,,,,,0745,1632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14927,ST PAUL DOWNTOWN AIRPORT MN US,213.4,44.93194,-93.05556,2017-12-17 18:53,FM-15,OVC:08 11,4.00,BR:1 ||,27,-2.8,26,-3.4,24,-4.4,89,6,170,,29.24,,,30.03,0.00,30.00,,,,,,,,,,0745,1632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14927,ST PAUL DOWNTOWN AIRPORT MN US,213.4,44.93194,-93.05556,2017-12-17 19:34,FM-16,OVC:08 9,3.00,BR:1 ||,27,-2.8,26,-3.4,24,-4.4,89,6,180,,29.25,,,,,30.01,,,,,,,,,,0745,1632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14927,ST PAUL DOWNTOWN AIRPORT MN US,213.4,44.93194,-93.05556,2017-12-17 19:53,FM-15,OVC:08 9,3.00,BR:1 ||,27,-2.8,26,-3.4,24,-4.4,89,5,170,,29.25,,,30.03,0.00,30.01,,,,,,,,,,0745,1632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14927,ST PAUL DOWNTOWN AIRPORT MN US,213.4,44.93194,-93.05556,2017-12-17 20:53,FM-15,OVC:08 8,3.00,BR:1 ||,27,-2.8,26,-3.2,25,-3.9,92,7,170,,29.23,8,,30.02,0.00,29.99,,,,,,,,,,0745,1632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14927,ST PAUL DOWNTOWN AIRPORT MN US,213.4,44.93194,-93.05556,2017-12-17 21:53,FM-15,OVC:08 7,5.00,BR:1 ||,26,-3.3,26,-3.5,25,-3.9,96,6,170,,29.21,,,30.00,0.00,29.97,,,,,,,,,,0745,1632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14927,ST PAUL DOWNTOWN AIRPORT MN US,213.4,44.93194,-93.05556,2017-12-17 22:53,FM-15,OVC:08 8,4.00,BR:1 ||,26,-3.3,25,-3.7,24,-4.4,92,6,190,,29.21,,,30.00,0.00,29.97,,,,,,,,,,0745,1632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14927,ST PAUL DOWNTOWN AIRPORT MN US,213.4,44.93194,-93.05556,2017-12-17 23:53,FM-15,OVC:08 7,4.00,BR:1 ||,26,-3.3,26,-3.5,25,-3.9,96,6,190,,29.19,8,,29.97,0.00,29.95,28,19,24,4.2,,,,41,0,0745,1632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
